datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,sunrise_encoded,sunset_encoded
2023-10-29,16.5,11.6,13.5,10.4,82.4,7.619,100.0,16.67,0.0,0.0,66.2,27.0,213.8,996.2,82.7,21.5,21.0,1.7,1,0.52,1698564730.0,1698600952.0
2023-10-30,13.2,9.8,11.4,10.4,93.7,5.967,100.0,33.33,0.0,0.0,32.2,14.1,200.2,999.1,90.9,18.0,9.5,0.6,1,0.55,1698651225.0,1698687250.0
2023-10-31,15.4,8.2,11.9,9.8,87.3,0.204,100.0,16.67,0.0,0.0,38.1,18.8,223.8,1005.5,90.5,22.3,23.2,1.9,1,0.58,1698737721.0,1698773550.0
2023-11-01,13.6,11.2,12.4,10.1,86.0,0.742,100.0,12.5,0.0,0.0,52.9,25.5,200.1,1001.2,87.9,23.5,18.6,1.6,1,0.62,1698824216.0,1698859850.0
2023-11-02,14.0,8.8,11.7,6.7,72.6,7.852,100.0,37.5,0.0,0.0,87.4,37.1,217.8,981.9,91.1,21.2,18.8,1.6,1,0.65,1698910712.0,1698946153.0
2023-11-03,10.1,5.8,8.2,5.7,84.9,0.158,100.0,8.33,0.0,0.0,41.1,17.5,217.0,989.6,79.7,25.5,17.0,1.4,1,0.68,1698997207.0,1699032456.0
2023-11-04,14.6,8.3,10.4,8.1,86.0,7.008,100.0,33.33,0.0,0.0,69.9,27.9,204.2,979.7,92.8,17.7,13.0,1.1,1,0.71,1699083703.0,1699118762.0
2023-11-05,13.9,9.7,11.3,7.9,80.2,3.964,100.0,50.0,0.0,0.0,63.3,27.4,243.8,985.5,81.9,22.5,12.3,0.9,1,0.75,1699170199.0,1699205069.0
2023-11-06,13.7,8.5,10.3,7.5,83.4,0.407,100.0,16.67,0.0,0.0,49.4,21.7,221.9,1005.1,86.3,20.5,23.7,2.1,3,0.78,1699256694.0,1699291378.0
2023-11-07,12.7,7.5,9.7,6.4,80.3,0.125,100.0,12.5,0.0,0.0,48.6,19.9,234.8,1014.1,72.6,24.3,23.2,1.9,3,0.81,1699343190.0,1699377689.0
2023-11-08,12.9,7.0,9.7,7.4,86.2,1.033,100.0,16.67,0.0,0.0,59.7,24.2,203.3,1014.0,93.9,21.8,16.9,1.5,1,0.84,1699429685.0,1699464001.0
2023-11-09,11.4,7.8,9.8,7.7,87.0,1.26,100.0,41.67,0.0,0.0,50.4,20.6,224.0,1004.8,92.5,20.5,15.6,1.4,1,0.87,1699516181.0,1699550315.0
2023-11-10,11.8,6.5,8.7,6.0,83.1,1.791,100.0,16.67,0.0,0.0,57.4,25.6,238.7,1001.7,79.1,22.3,19.5,1.7,1,0.91,1699602676.0,1699636631.0
2023-11-11,11.4,6.1,8.0,6.0,87.4,0.48,100.0,29.17,0.0,0.0,29.9,12.8,254.5,1009.4,83.6,20.4,15.1,1.4,1,0.94,1699689171.0,1699722950.0
2023-11-12,12.9,6.6,9.4,8.6,94.9,8.354,100.0,58.33,0.0,0.0,41.0,19.9,192.2,1006.1,99.4,10.7,10.6,0.9,1,0.97,1699775666.0,1699809270.0
2023-11-13,16.9,12.0,14.4,12.5,88.6,4.68,100.0,54.17,0.0,0.0,60.4,25.6,231.8,1007.9,91.0,18.8,11.0,1.0,1,0.0,1699862160.0,1699895592.0
2023-11-14,13.3,11.3,12.4,9.4,82.6,0.619,100.0,20.83,0.0,0.0,59.2,24.2,242.3,1011.5,85.6,21.3,8.6,0.7,1,0.04,1699948654.0,1699981916.0
2023-11-15,13.1,8.1,10.8,8.0,83.3,0.0,0.0,0.0,0.0,0.0,40.7,19.5,250.5,1020.7,81.1,22.6,12.9,1.2,1,0.07,1700035148.0,1700068242.0
2023-11-16,10.5,7.9,8.8,8.0,94.5,17.957,100.0,50.0,0.0,0.0,50.9,22.1,99.6,1012.2,97.6,11.4,12.7,1.2,1,0.11,1700121641.0,1700154571.0
2023-11-17,11.6,7.6,8.9,6.7,86.4,2.155,100.0,20.83,0.0,0.0,38.7,13.8,260.8,1022.8,86.2,21.6,38.4,3.4,3,0.15,1700208134.0,1700240902.0
2023-11-18,14.3,8.5,10.7,9.8,94.4,12.3,100.0,70.83,0.0,0.0,45.5,20.2,203.3,1020.2,99.2,15.3,5.3,0.4,0,0.18,1700294626.0,1700327235.0
2023-11-19,15.1,11.0,13.4,10.1,81.3,0.0,0.0,0.0,0.0,0.0,54.5,27.2,241.0,1016.6,80.5,22.4,18.1,1.6,1,0.22,1700381118.0,1700413570.0
2023-11-20,12.5,9.7,10.8,8.0,83.7,0.153,100.0,16.67,0.0,0.0,50.5,25.0,241.0,1014.4,92.8,19.4,10.0,0.9,1,0.25,1700467608.0,1700499908.0
2023-11-21,12.0,9.3,10.6,9.2,90.6,1.856,100.0,37.5,0.0,0.0,41.5,17.1,343.9,1018.3,95.2,17.9,9.8,1.0,0,0.29,1700554098.0,1700586248.0
2023-11-22,9.9,5.7,7.8,3.5,74.6,0.0,0.0,0.0,0.0,0.0,47.1,23.2,16.6,1029.8,74.9,18.1,16.8,1.5,2,0.32,1700640587.0,1700672591.0
2023-11-23,12.2,6.2,10.0,7.6,84.8,0.181,100.0,8.33,0.0,0.0,41.7,14.2,267.0,1028.2,98.9,19.6,8.4,0.7,1,0.36,1700727076.0,1700758936.0
2023-11-24,11.6,5.1,9.4,5.0,74.6,0.339,100.0,12.5,0.0,0.0,51.0,22.8,330.0,1019.9,85.1,22.0,10.4,0.8,1,0.4,1700813563.0,1700845284.0
2023-11-25,7.8,3.4,5.1,0.5,72.8,0.0,0.0,0.0,0.0,0.0,37.9,17.2,316.4,1020.5,28.9,23.3,15.3,1.3,1,0.43,1700900049.0,1700931634.0
2023-11-26,6.7,1.1,3.8,0.5,79.3,0.021,100.0,8.33,0.0,0.0,29.0,13.1,234.1,1019.4,77.1,20.4,20.0,1.7,1,0.47,1700986534.0,1701017987.0
2023-11-27,9.1,4.0,6.3,4.7,89.8,5.277,100.0,50.0,0.0,0.0,51.9,21.5,234.9,1004.0,98.0,15.6,7.3,0.5,0,0.5,1701073018.0,1701104343.0
2023-11-28,7.2,3.4,5.7,2.5,80.3,0.391,100.0,16.67,0.0,0.0,48.7,20.6,334.4,1007.3,75.4,21.5,16.8,1.3,1,0.53,1701159500.0,1701190701.0
2023-11-29,8.8,2.5,5.2,2.8,85.0,0.0,0.0,0.0,0.0,0.0,27.5,13.1,208.7,1006.5,84.1,17.2,16.0,1.3,1,0.57,1701245981.0,1701277063.0
2023-11-30,7.1,2.6,4.5,1.7,82.3,0.014,100.0,4.17,0.0,0.0,30.0,14.1,84.2,1000.1,89.0,17.3,9.9,0.8,1,0.6,1701332461.0,1701363427.0
2023-12-01,4.8,0.7,2.9,0.1,82.1,0.0,0.0,0.0,0.0,0.0,36.9,18.2,34.6,1004.6,99.0,9.3,7.4,0.7,1,0.63,1701418940.0,1701449793.0
2023-12-02,3.4,-1.5,0.6,-4.2,70.9,0.0,0.0,0.0,0.0,0.0,35.1,18.0,349.7,1015.8,51.5,13.5,12.8,1.1,1,0.66,1701505416.0,1701536163.0
2023-12-03,3.5,-2.0,0.8,-3.5,73.1,0.0,0.0,0.0,0.0,0.0,51.0,21.4,180.0,1019.3,84.0,15.5,16.9,1.4,1,0.69,1701591891.0,1701622536.0
2023-12-04,9.5,2.7,6.0,3.2,83.1,9.843,100.0,45.83,0.3,0.0,51.0,21.3,183.4,1002.2,99.3,17.2,5.8,0.5,0,0.73,1701678365.0,1701708911.0
2023-12-05,8.4,6.5,7.4,5.2,86.1,5.578,100.0,33.33,0.0,0.0,58.6,24.5,266.5,1006.7,97.3,20.6,12.4,1.0,1,0.75,1701764836.0,1701795290.0
2023-12-06,8.3,3.6,5.9,3.7,86.0,0.023,100.0,8.33,0.0,0.0,25.4,13.2,292.6,1018.0,76.1,16.0,8.3,0.7,0,0.79,1701851306.0,1701881671.0
2023-12-07,5.7,3.0,4.4,2.7,88.8,6.886,100.0,16.67,0.0,0.0,38.7,19.6,154.3,1014.1,98.5,13.8,6.1,0.5,0,0.82,1701937773.0,1701968055.0
2023-12-08,11.0,5.7,8.2,7.1,92.6,2.234,100.0,12.5,0.0,0.0,27.8,12.8,230.6,1010.2,85.5,12.5,9.8,0.8,1,0.85,1702024239.0,1702054443.0
2023-12-09,12.9,6.1,9.4,7.7,89.9,16.002,100.0,50.0,0.0,0.0,62.4,28.1,227.5,1006.2,90.2,11.1,6.3,0.6,0,0.89,1702110703.0,1702140833.0
2023-12-10,12.4,8.7,10.3,8.1,86.4,1.94,100.0,25.0,0.0,0.0,59.5,25.6,225.6,1011.1,90.7,17.0,10.4,0.8,1,0.92,1702197164.0,1702227227.0
2023-12-11,12.6,10.0,11.1,8.8,86.0,0.144,100.0,4.17,0.0,0.0,34.5,16.7,239.4,1009.4,83.5,18.1,11.5,1.0,1,0.95,1702283623.0,1702313623.0
2023-12-12,12.8,10.3,11.5,10.1,91.4,1.453,100.0,41.67,0.0,0.0,43.3,18.0,217.4,1005.0,91.2,16.8,10.0,1.0,0,0.98,1702370080.0,1702400023.0
2023-12-13,10.5,7.6,8.8,7.1,88.8,1.13,100.0,29.17,0.0,0.0,39.1,17.3,271.8,1001.9,92.4,20.0,7.5,0.6,0,0.0,1702456534.0,1702486426.0
2023-12-14,8.3,7.5,8.0,5.2,83.0,0.256,100.0,29.17,0.0,0.0,45.0,21.6,312.8,1021.4,98.5,22.2,10.3,0.9,1,0.05,1702542986.0,1702572831.0
2023-12-15,10.5,7.6,8.8,6.4,84.9,0.929,100.0,8.33,0.0,0.0,25.6,12.2,302.7,1036.5,93.7,15.0,13.7,1.3,1,0.09,1702629436.0,1702659240.0
2023-12-16,10.9,4.0,7.1,3.3,77.7,0.0,0.0,0.0,0.0,0.0,16.5,8.4,222.0,1042.8,42.4,18.4,10.3,1.0,1,0.12,1702715883.0,1702745652.0
2023-12-17,5.5,0.2,2.6,1.7,93.8,0.007,100.0,4.17,0.0,0.0,21.6,11.2,175.9,1039.6,56.8,6.1,10.9,1.1,1,0.16,1702802327.0,1702832067.0
2023-12-18,3.2,0.8,1.8,1.1,95.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,221.0,1036.0,100.0,8.2,7.0,0.6,0,0.2,1702888769.0,1702918485.0
2023-12-19,9.4,2.8,6.2,4.8,90.8,1.184,100.0,16.67,0.0,0.0,44.1,19.6,221.1,1026.4,99.8,12.2,9.1,0.7,0,0.25,1702975208.0,1703004906.0
2023-12-20,9.6,5.4,8.1,5.6,84.7,0.042,100.0,12.5,0.0,0.0,44.3,20.7,274.9,1023.1,73.8,22.3,8.0,0.7,1,0.27,1703061644.0,1703091329.0
2023-12-21,11.9,9.1,10.8,8.6,86.7,0.604,100.0,41.67,0.0,0.0,56.7,23.0,274.1,1013.9,96.9,16.4,6.0,0.6,0,0.3,1703148078.0,1703177756.0
2023-12-22,11.5,9.0,10.4,7.5,82.3,0.395,100.0,33.33,0.0,0.0,53.6,22.9,284.4,1017.0,97.0,19.0,6.3,0.6,0,0.34,1703234509.0,1703264186.0
2023-12-23,12.0,9.0,10.3,7.0,79.8,0.0,0.0,0.0,0.0,0.0,46.4,20.2,265.3,1020.1,98.5,25.9,9.4,0.7,0,0.37,1703320936.0,1703350619.0
2023-12-24,12.5,9.7,11.1,7.2,77.2,0.007,100.0,4.17,0.0,0.0,51.8,23.3,240.9,1016.8,96.5,24.8,13.3,1.2,1,0.41,1703407361.0,1703437054.0
2023-12-25,12.3,11.1,11.7,8.6,81.6,0.018,100.0,12.5,0.0,0.0,45.9,19.4,241.3,1016.2,99.6,23.2,9.3,0.7,0,0.44,1703493783.0,1703523493.0
2023-12-26,11.4,10.0,10.7,8.3,85.3,0.211,100.0,16.67,0.0,0.0,40.3,18.4,235.1,1019.1,99.6,17.6,6.2,0.6,0,0.48,1703580202.0,1703609934.0
2023-12-27,10.9,7.8,9.5,4.9,74.7,0.007,100.0,4.17,0.0,0.0,57.3,24.8,198.1,1016.8,95.0,24.1,13.8,1.2,1,0.5,1703666619.0,1703696378.0
2023-12-28,11.5,9.2,10.3,7.8,84.3,0.0,0.0,0.0,0.0,0.0,52.7,24.8,215.7,1016.9,94.4,24.8,10.7,1.1,1,0.55,1703753032.0,1703782825.0
2023-12-29,11.7,9.0,10.4,8.0,84.9,1.231,100.0,16.67,0.0,0.0,51.6,24.0,224.1,1015.8,92.5,22.7,12.4,1.0,1,0.58,1703839442.0,1703869274.0
2023-12-30,11.1,7.2,9.2,7.5,89.5,0.034,100.0,12.5,0.0,0.0,47.7,20.2,204.0,1014.4,85.9,22.4,8.8,0.7,0,0.61,1703925849.0,1703955726.0
2023-12-31,11.0,7.7,9.3,5.0,74.8,1.059,100.0,12.5,0.0,0.0,76.4,34.7,218.6,1002.1,80.1,23.6,11.6,1.1,1,0.64,1704012253.0,1704042180.0
2024-01-01,10.6,6.0,8.0,4.9,80.7,2.9,100.0,16.67,0.0,0.0,53.5,24.8,219.1,1009.3,78.8,20.5,14.7,1.4,1,0.68,1704098654.0,1704128637.0
2024-01-02,11.7,9.8,10.8,9.2,89.8,11.939,100.0,70.83,0.0,0.0,80.3,36.1,221.7,998.6,97.1,15.5,3.8,0.2,0,0.71,1704185052.0,1704215096.0
2024-01-03,12.5,9.0,10.7,7.7,81.7,5.146,100.0,54.17,0.0,0.0,69.4,27.7,240.0,999.7,90.6,19.1,8.1,0.7,1,0.74,1704271447.0,1704301558.0
2024-01-04,11.0,7.5,9.5,6.8,83.1,0.021,100.0,8.33,0.0,0.0,57.9,25.7,216.3,1006.2,82.7,19.2,11.9,0.9,1,0.75,1704357839.0,1704388022.0
2024-01-05,9.8,5.9,7.7,4.3,79.2,0.014,100.0,8.33,0.0,0.0,61.9,22.8,253.4,1004.2,62.3,22.1,9.8,0.8,1,0.8,1704444228.0,1704474488.0
2024-01-06,7.2,5.1,5.9,3.0,81.7,0.609,100.0,8.33,0.0,0.0,41.5,19.7,332.2,1013.1,90.2,19.4,10.5,0.9,1,0.84,1704530614.0,1704560956.0
2024-01-07,4.9,1.7,3.5,0.5,80.7,0.027,100.0,4.17,0.0,0.0,50.0,22.5,11.0,1021.1,98.1,17.6,5.6,0.5,0,0.87,1704616997.0,1704647427.0
2024-01-08,0.9,-1.4,-0.7,-5.2,72.0,0.15,100.0,8.33,0.6,0.1,50.8,26.3,41.7,1026.9,98.4,16.2,7.8,0.6,0,0.9,1704703377.0,1704733899.0
2024-01-09,-1.3,-2.4,-1.8,-6.1,72.6,0.144,100.0,4.17,0.6,1.1,33.8,16.6,71.8,1026.5,98.0,16.2,11.1,1.0,1,0.93,1704789754.0,1704820373.0
2024-01-10,0.8,-2.1,-0.8,-5.4,71.5,0.007,100.0,4.17,0.0,0.3,29.1,12.9,70.0,1025.9,89.9,14.3,18.0,1.5,1,0.97,1704876129.0,1704906849.0
2024-01-11,2.3,-1.7,-0.2,-5.2,69.5,0.0,0.0,0.0,0.0,0.0,39.4,21.5,22.2,1031.2,13.0,12.5,14.5,1.3,2,0.0,1704962500.0,1704993327.0
2024-01-12,2.9,-0.3,1.7,-0.8,83.4,0.0,0.0,0.0,0.0,0.0,35.4,18.6,33.1,1033.3,93.3,11.0,7.2,0.5,1,0.03,1705048869.0,1705079807.0
2024-01-13,0.0,-2.0,-1.2,-2.2,92.9,0.0,0.0,0.0,0.0,0.0,21.2,9.0,128.7,1027.3,100.0,5.1,6.1,0.6,0,0.07,1705135234.0,1705166288.0
2024-01-14,-0.2,-3.0,-1.8,-3.5,88.0,0.0,0.0,0.0,0.1,0.0,22.1,11.8,207.5,1016.1,100.0,6.4,12.5,0.9,1,0.1,1705221597.0,1705252771.0
2024-01-15,4.6,-0.4,1.8,-2.8,73.5,0.0,0.0,0.0,0.1,0.0,43.1,19.0,310.0,1011.3,77.8,15.8,43.2,3.7,3,0.14,1705307957.0,1705339255.0
2024-01-16,3.5,-3.7,-0.7,-4.7,74.8,0.0,0.0,0.0,0.0,0.0,23.9,11.0,157.4,1010.7,67.5,15.6,14.0,1.2,2,0.17,1705394315.0,1705425740.0
2024-01-17,5.7,-0.5,1.7,0.7,94.0,16.877,100.0,70.83,0.2,0.0,28.6,16.0,51.7,990.9,99.4,5.2,13.5,1.1,1,0.21,1705480670.0,1705512227.0
2024-01-18,2.9,-0.5,0.7,-1.3,86.6,9.881,100.0,33.33,5.4,1.1,46.3,21.4,2.6,1002.9,71.2,10.8,19.8,1.6,2,0.25,1705567022.0,1705598715.0
2024-01-19,4.5,-2.6,-0.3,-2.7,84.7,0.0,0.0,0.0,0.0,3.9,21.0,10.6,206.3,1023.6,47.3,13.0,51.0,4.2,3,0.28,1705653371.0,1705685204.0
2024-01-20,2.8,-4.1,-0.8,-4.0,80.1,0.0,0.0,0.0,0.0,0.5,30.2,14.4,152.5,1029.6,59.6,14.2,22.2,2.0,2,0.31,1705739718.0,1705771695.0
2024-01-21,9.5,-0.9,3.8,1.0,81.8,0.007,100.0,4.17,0.0,0.2,68.6,31.3,204.3,1024.0,97.6,18.1,12.9,1.1,1,0.35,1705826063.0,1705858186.0
2024-01-22,12.8,8.7,10.9,7.0,77.4,0.37,100.0,20.83,0.0,0.0,84.0,37.8,236.8,1018.3,79.1,20.3,15.9,1.3,1,0.38,1705912405.0,1705944679.0
2024-01-23,13.3,7.4,9.6,7.0,84.4,0.211,100.0,16.67,0.0,0.0,58.9,21.4,229.0,1028.6,92.1,16.0,21.6,1.9,1,0.42,1705998744.0,1706031172.0
2024-01-24,14.3,12.5,13.4,9.3,77.1,0.481,100.0,12.5,0.0,0.0,62.7,24.0,259.1,1029.4,90.7,19.7,16.6,1.5,1,0.45,1706085081.0,1706117666.0
2024-01-25,13.4,10.0,11.4,9.8,90.5,0.675,100.0,29.17,0.0,0.0,32.5,12.9,222.0,1030.5,96.8,12.2,12.5,1.0,1,0.5,1706171416.0,1706204161.0
2024-01-26,12.1,4.7,10.2,5.3,73.9,0.772,100.0,16.67,0.0,0.0,56.7,22.0,278.6,1031.0,62.4,18.4,22.8,2.0,2,0.52,1706257749.0,1706290656.0
2024-01-27,8.1,1.0,4.3,0.3,76.4,0.007,100.0,4.17,0.0,0.0,22.6,11.1,125.1,1035.5,55.2,17.3,22.0,1.9,1,0.56,1706344079.0,1706377152.0
2024-01-28,8.8,1.5,4.8,2.2,83.6,0.0,0.0,0.0,0.0,0.0,24.7,12.6,147.4,1027.4,75.0,17.9,17.4,1.6,1,0.59,1706430407.0,1706463649.0
2024-01-29,14.0,4.7,8.6,5.8,83.3,0.0,0.0,0.0,0.0,0.0,32.1,14.5,187.9,1027.4,85.4,18.7,22.3,1.8,1,0.62,1706516733.0,1706550146.0
2024-01-30,11.4,8.3,10.0,6.4,78.8,0.0,0.0,0.0,0.0,0.0,26.6,13.0,258.5,1030.8,94.1,20.9,13.3,1.2,1,0.65,1706603057.0,1706636644.0
2024-01-31,9.9,5.0,7.8,3.3,73.4,0.0,0.0,0.0,0.0,0.0,28.5,13.2,211.6,1034.5,84.5,20.4,22.5,1.9,2,0.69,1706689379.0,1706723142.0
2024-02-01,11.8,7.8,10.0,7.8,86.2,0.23,100.0,16.67,0.0,0.0,30.4,13.8,292.2,1033.4,93.7,16.6,10.6,0.9,1,0.72,1706775699.0,1706809640.0
2024-02-02,9.8,3.2,6.5,4.8,89.3,0.007,100.0,4.17,0.0,0.0,27.6,13.7,245.4,1035.4,78.1,13.2,22.5,1.8,2,0.75,1706862017.0,1706896139.0
2024-02-03,10.7,8.0,9.5,7.8,89.0,0.19,100.0,16.67,0.0,0.0,31.8,12.3,259.2,1032.9,99.9,15.9,13.7,1.2,1,0.75,1706948333.0,1706982638.0
2024-02-04,10.5,9.3,9.7,7.4,85.7,0.04,100.0,8.33,0.0,0.0,37.7,17.2,251.3,1031.2,99.7,20.5,13.2,1.1,1,0.82,1707034647.0,1707069137.0
2024-02-05,9.5,7.6,8.7,5.4,80.0,0.0,0.0,0.0,0.0,0.0,36.7,19.6,237.3,1027.7,99.7,20.3,9.8,0.9,0,0.85,1707120959.0,1707155636.0
2024-02-06,12.0,7.5,9.8,6.7,81.2,0.0,0.0,0.0,0.0,0.0,49.9,21.7,225.9,1020.4,97.7,18.1,14.7,1.2,1,0.88,1707207270.0,1707242135.0
2024-02-07,12.3,10.9,11.4,9.7,89.5,3.504,100.0,54.17,0.0,0.0,58.3,30.8,225.8,1008.8,99.7,12.5,14.1,1.2,1,0.92,1707293578.0,1707328635.0
2024-02-08,13.7,10.6,12.2,10.5,89.5,4.787,100.0,54.17,0.0,0.0,63.7,25.5,216.0,998.5,98.7,14.0,14.3,1.1,1,0.95,1707379886.0,1707415134.0
2024-02-09,13.6,9.6,11.5,8.4,81.3,0.757,100.0,4.17,0.0,0.0,57.6,24.1,204.2,986.4,91.5,23.0,17.5,1.5,1,0.0,1707466191.0,1707501634.0
2024-02-10,10.3,6.7,8.6,7.4,92.4,5.709,100.0,37.5,0.0,0.7,45.1,20.4,202.9,985.6,93.0,15.1,9.2,0.7,0,0.02,1707552495.0,1707588133.0
2024-02-11,10.7,7.1,8.9,6.4,84.8,0.395,100.0,12.5,0.0,0.0,53.9,23.5,240.7,993.4,95.5,18.6,18.5,1.8,1,0.05,1707638797.0,1707674633.0
2024-02-12,10.7,5.4,7.4,4.4,81.7,0.021,100.0,8.33,0.0,0.0,32.9,12.3,261.9,1007.9,68.6,20.5,24.8,2.1,3,0.09,1707725098.0,1707761132.0
2024-02-13,10.4,3.0,7.1,4.5,83.9,0.159,100.0,20.83,0.0,0.0,47.8,23.0,199.8,1018.8,81.6,17.5,20.7,1.7,1,0.12,1707811398.0,1707847632.0
2024-02-14,15.3,9.7,12.1,10.1,88.0,0.046,100.0,12.5,0.0,0.0,39.5,17.0,213.1,1019.9,95.7,17.3,28.6,2.5,2,0.15,1707897696.0,1707934131.0
2024-02-15,18.4,9.9,13.8,8.5,71.7,0.0,0.0,0.0,0.0,0.0,35.3,15.2,161.0,1013.9,91.7,21.2,31.4,2.5,2,0.19,1707983993.0,1708020630.0
2024-02-16,15.1,10.9,13.4,8.7,73.7,0.183,100.0,4.17,0.0,0.0,45.8,21.8,270.1,1017.3,95.7,22.5,16.9,1.4,1,0.25,1708070288.0,1708107129.0
2024-02-17,14.8,9.4,11.6,4.4,61.4,0.0,0.0,0.0,0.0,0.0,34.2,12.3,252.4,1032.7,79.3,22.0,33.1,3.0,3,0.26,1708156582.0,1708193627.0
2024-02-18,12.0,7.2,9.4,7.0,85.1,2.449,100.0,37.5,0.0,0.0,43.3,17.4,221.9,1031.2,97.2,17.8,10.7,0.8,0,0.29,1708242875.0,1708280126.0
2024-02-19,11.8,9.2,10.8,8.4,85.6,0.017,100.0,4.17,0.0,0.0,36.5,15.7,287.0,1032.2,95.6,17.5,17.8,1.5,1,0.33,1708329167.0,1708366624.0
2024-02-20,9.8,7.3,8.4,6.5,87.7,0.0,0.0,0.0,0.0,0.0,31.6,14.4,246.3,1031.4,94.9,12.8,28.5,2.7,1,0.36,1708415457.0,1708453122.0
2024-02-21,10.9,6.6,8.6,6.7,88.4,8.219,100.0,33.33,0.0,0.0,60.4,29.2,205.5,1017.1,97.3,13.8,18.3,1.6,1,0.39,1708501747.0,1708539620.0
2024-02-22,13.0,6.2,10.8,8.8,87.8,12.949,100.0,75.0,0.0,0.0,90.0,38.7,229.4,994.3,93.7,12.4,17.7,1.5,1,0.43,1708588035.0,1708626117.0
2024-02-23,8.9,4.5,6.1,3.1,81.1,0.301,100.0,25.0,0.0,0.0,48.5,22.4,214.7,994.9,82.3,22.6,28.0,2.4,2,0.46,1708674323.0,1708712614.0
2024-02-24,9.0,3.5,5.6,2.7,82.2,4.344,100.0,12.5,0.0,0.0,52.0,21.9,214.4,999.9,94.2,22.2,18.9,1.6,1,0.5,1708760609.0,1708799111.0
2024-02-25,8.7,5.0,6.8,5.4,90.9,2.965,100.0,29.17,0.0,0.0,44.4,20.1,170.1,997.3,98.3,16.3,14.9,1.3,1,0.53,1708846895.0,1708885608.0
2024-02-26,10.0,5.7,7.8,6.9,94.1,6.438,100.0,62.5,0.0,0.0,63.4,30.3,41.3,996.8,99.3,13.5,10.0,0.9,0,0.57,1708933180.0,1708972105.0
2024-02-27,9.3,5.0,6.6,3.5,80.9,0.701,100.0,12.5,0.0,0.0,56.7,27.3,9.4,1017.1,94.9,15.3,25.1,2.0,1,0.6,1709019463.0,1709058601.0
2024-02-28,10.8,2.5,6.7,3.8,82.4,0.0,0.0,0.0,0.0,0.0,34.1,15.9,237.3,1022.7,61.0,18.9,33.5,2.9,1,0.63,1709105746.0,1709145097.0
2024-02-29,10.6,7.8,9.2,7.9,91.7,3.272,100.0,33.33,0.0,0.7,39.3,18.0,196.3,1010.7,99.8,16.0,14.6,1.3,1,0.67,1709192028.0,1709231592.0
2024-03-01,10.7,4.8,7.3,4.9,85.0,5.191,100.0,20.83,0.0,0.0,67.8,26.8,206.2,1002.3,87.9,19.7,30.7,2.5,2,0.7,1709278310.0,1709318087.0
2024-03-02,8.4,4.8,6.4,5.2,92.0,12.746,100.0,41.67,0.0,0.0,42.4,19.2,201.1,997.4,91.1,15.2,17.3,1.4,1,0.73,1709364591.0,1709404582.0
2024-03-03,9.4,5.4,6.7,3.8,82.5,3.384,100.0,25.0,0.0,0.0,31.7,15.0,318.0,1002.9,92.4,17.1,37.4,3.2,2,0.75,1709450871.0,1709491077.0
2024-03-04,11.7,2.2,7.0,1.9,71.8,0.0,0.0,0.0,0.0,0.0,43.6,18.4,199.9,1012.3,71.2,19.9,45.1,4.0,4,0.8,1709537150.0,1709577572.0
2024-03-05,10.4,5.4,7.5,4.2,80.0,1.025,100.0,29.17,0.0,0.0,38.7,17.2,227.8,1014.3,96.3,20.3,28.3,2.5,1,0.83,1709623429.0,1709664066.0
2024-03-06,9.8,5.5,7.1,4.1,81.4,2.462,100.0,8.33,0.0,0.0,20.6,10.3,79.2,1021.1,89.4,17.2,24.1,2.0,1,0.87,1709709707.0,1709750560.0
2024-03-07,13.3,3.4,8.0,3.6,75.3,0.0,0.0,0.0,0.0,0.0,37.6,19.8,98.1,1018.0,40.7,15.6,54.0,4.8,4,0.9,1709795985.0,1709837053.0
2024-03-08,13.5,3.6,8.8,2.9,67.6,0.0,0.0,0.0,0.0,0.0,53.1,24.9,123.3,1004.6,59.7,15.7,36.1,3.0,3,0.94,1709882262.0,1709923547.0
2024-03-09,14.1,6.3,9.1,5.1,77.0,5.034,100.0,25.0,0.0,0.0,47.3,19.1,144.5,995.3,84.4,20.5,24.9,2.2,1,0.97,1709968539.0,1710010040.0
2024-03-10,11.0,6.6,8.4,6.1,85.5,0.399,100.0,25.0,0.0,0.0,28.3,12.0,182.6,995.2,92.3,21.0,34.7,2.9,3,0.0,1710054815.0,1710096533.0
2024-03-11,12.0,6.1,8.6,5.5,81.7,0.866,100.0,25.0,0.0,0.0,41.7,18.1,280.0,1006.6,92.4,16.8,21.9,1.9,1,0.04,1710141091.0,1710183025.0
2024-03-12,11.7,7.7,9.6,7.9,88.7,5.744,100.0,37.5,0.0,0.0,35.3,16.2,242.7,1017.2,97.4,12.6,23.4,2.0,1,0.07,1710227367.0,1710269518.0
2024-03-13,13.5,9.6,11.6,9.0,84.4,0.0,0.0,0.0,0.0,0.0,27.5,13.8,226.1,1018.1,97.3,19.8,27.5,2.4,1,0.1,1710313642.0,1710356010.0
2024-03-14,18.5,6.3,12.2,8.0,77.5,0.144,100.0,4.17,0.0,0.7,34.1,16.2,194.1,1012.7,58.5,18.2,43.3,3.8,4,0.14,1710399917.0,1710442502.0
